"Time","pod:adservice-w5-7f8bc8f6dc-cmmfh_service:adservice_node:worker5.novalocal","pod:cartservice-w5-75f86c645b-64wcp_service:cartservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-pn2db_service:currencyservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-sgs9k_service:currencyservice_node:worker5.novalocal","pod:frontend-w5-694754cf8c-5b7z8_service:frontend_node:worker5.novalocal","pod:frontend-w5-694754cf8c-828v6_service:frontend_node:worker5.novalocal","pod:productcatalogservice-w5-57bdd77569-prgng_service:productcatalogservice_node:worker5.novalocal","pod:recommendationservice-w5-5b76bbf5dc-nf6r9_service:recommendationservice_node:worker5.novalocal","pod:redis-cart-w5-f4cd458fc-bqbpj_service:redis-cart_node:worker5.novalocal","pod:redis-cart-w6-f4cd458fc-pltw2_service:redis-cart_node:worker5.novalocal","pod:adservice-w6-855c98bf6b-rrwgm_service:adservice_node:worker6.novalocal","pod:cartservice-w6-6d4d6c4c5c-t2496_service:cartservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-bczr9_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-dw8ph_service:currencyservice_node:worker6.novalocal","pod:frontend-w6-848ff7549d-b2pms_service:frontend_node:worker6.novalocal","pod:frontend-w6-848ff7549d-hm6cd_service:frontend_node:worker6.novalocal","pod:productcatalogservice-w6-67544f6596-lscc2_service:productcatalogservice_node:worker6.novalocal","pod:recommendationservice-w6-6c8dc9f77d-96pj2_service:recommendationservice_node:worker6.novalocal"
2021-06-06 11:06:30,0.0697,0.0848,0.162,0.148,0.238,0.226,0.0482,0.0144,0.00827,0.0129,0.0621,0.0737,0.154,0.133,0.232,0.241,0.0332,0.0142
2021-06-06 11:07:00,0.0720,0.0895,0.166,0.159,0.254,0.243,0.0513,0.0142,0.00777,0.0146,0.0615,0.0768,0.161,0.137,0.254,0.243,0.0309,0.0149
2021-06-06 11:07:30,0.0711,0.0734,0.170,0.162,0.253,0.242,0.0510,0.0141,0.00593,0.0166,0.0621,0.0762,0.160,0.140,0.241,0.233,0.0312,0.0137
2021-06-06 11:08:00,0.0714,0.0782,0.164,0.166,0.253,0.243,0.0495,0.0142,0.00521,0.0169,0.0665,0.0780,0.148,0.152,0.244,0.243,0.0330,0.0139
2021-06-06 11:08:30,0.0709,0.0799,0.160,0.168,0.253,0.242,0.0468,0.0141,0.00441,0.0177,0.0668,0.0707,0.146,0.159,0.255,0.245,0.0343,0.0148
2021-06-06 11:09:00,0.0695,0.0823,0.168,0.170,0.250,0.239,0.0464,0.0140,0.00385,0.0180,0.0634,0.0619,0.146,0.150,0.243,0.250,0.0364,0.0148
2021-06-06 11:09:30,0.0713,0.0809,0.171,0.174,0.251,0.239,0.0448,0.0138,0.00521,0.0167,0.0610,0.0872,0.136,0.147,0.244,0.250,0.0360,0.0152
2021-06-06 11:10:00,0.0717,0.0904,0.173,0.173,0.252,0.240,0.0452,0.0138,0.00576,0.0165,0.0625,0.0729,0.132,0.147,0.253,0.241,0.0358,0.0141
2021-06-06 11:10:30,0.0719,0.0924,0.176,0.174,0.254,0.241,0.0449,0.0137,0.00593,0.0163,0.0593,0.0671,0.128,0.155,0.253,0.232,0.0364,0.0143
2021-06-06 11:11:00,0.0721,0.0879,0.173,0.170,0.255,0.243,0.0431,0.0139,0.00636,0.0155,0.0609,0.0684,0.135,0.160,0.263,0.254,0.0411,0.0153
2021-06-06 11:11:30,0.0703,0.0885,0.177,0.172,0.256,0.244,0.0419,0.0136,0.00630,0.0159,0.0621,0.0649,0.141,0.160,0.251,0.245,0.0426,0.0141
2021-06-06 11:12:00,0.0715,0.0939,0.170,0.170,0.255,0.242,0.0396,0.0135,0.00712,0.0151,0.0626,0.0550,0.144,0.147,0.255,0.243,0.0448,0.0152
