"Time","pod:adservice-w5-7f8bc8f6dc-cmmfh_service:adservice_node:worker5.novalocal","pod:cartservice-w5-75f86c645b-64wcp_service:cartservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-pn2db_service:currencyservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-sgs9k_service:currencyservice_node:worker5.novalocal","pod:frontend-w5-694754cf8c-5b7z8_service:frontend_node:worker5.novalocal","pod:frontend-w5-694754cf8c-828v6_service:frontend_node:worker5.novalocal","pod:productcatalogservice-w5-57bdd77569-prgng_service:productcatalogservice_node:worker5.novalocal","pod:recommendationservice-w5-5b76bbf5dc-nf6r9_service:recommendationservice_node:worker5.novalocal","pod:redis-cart-w5-f4cd458fc-bqbpj_service:redis-cart_node:worker5.novalocal","pod:redis-cart-w6-f4cd458fc-pltw2_service:redis-cart_node:worker5.novalocal","pod:adservice-w6-855c98bf6b-rrwgm_service:adservice_node:worker6.novalocal","pod:cartservice-w6-6d4d6c4c5c-t2496_service:cartservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-bczr9_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-dw8ph_service:currencyservice_node:worker6.novalocal","pod:frontend-w6-848ff7549d-b2pms_service:frontend_node:worker6.novalocal","pod:frontend-w6-848ff7549d-hm6cd_service:frontend_node:worker6.novalocal","pod:productcatalogservice-w6-67544f6596-lscc2_service:productcatalogservice_node:worker6.novalocal","pod:recommendationservice-w6-6c8dc9f77d-96pj2_service:recommendationservice_node:worker6.novalocal"
2021-06-06 18:00:30,0.102,0.146,0.422,0.384,0.557,0.555,0.107,0.00689,0.0220,0.0175,0.0950,0.116,0.379,0.424,0.595,0.601,0.0791,0.00785
2021-06-06 18:01:00,0.104,0.153,0.405,0.398,0.558,0.555,0.107,0.00695,0.0214,0.0182,0.0964,0.136,0.385,0.425,0.597,0.649,0.0850,0.00837
2021-06-06 18:01:30,0.103,0.147,0.401,0.410,0.556,0.556,0.106,0.00682,0.0219,0.0173,0.100,0.124,0.382,0.428,0.627,0.626,0.0792,0.00835
2021-06-06 18:02:00,0.103,0.160,0.415,0.393,0.554,0.553,0.108,0.00694,0.0235,0.0154,0.0986,0.121,0.376,0.387,0.603,0.593,0.0765,0.00826
2021-06-06 18:02:30,0.104,0.160,0.391,0.397,0.556,0.554,0.107,0.00698,0.0225,0.0161,0.0939,0.108,0.380,0.430,0.590,0.599,0.0788,0.00822
2021-06-06 18:03:00,0.102,0.153,0.385,0.412,0.557,0.555,0.104,0.00697,0.0219,0.0172,0.0903,0.115,0.368,0.429,0.605,0.593,0.0787,0.00757
2021-06-06 18:03:30,0.103,0.131,0.400,0.398,0.560,0.556,0.103,0.00708,0.0195,0.0192,0.0913,0.145,0.402,0.437,0.623,0.616,0.0797,0.00819
2021-06-06 18:04:00,0.103,0.134,0.405,0.402,0.558,0.554,0.102,0.00701,0.0204,0.0190,0.0916,0.147,0.412,0.421,0.648,0.622,0.0748,0.00786
2021-06-06 18:04:30,0.108,0.144,0.395,0.404,0.556,0.554,0.103,0.00703,0.0207,0.0179,0.0938,0.139,0.411,0.418,0.616,0.628,0.0771,0.00767
2021-06-06 18:05:00,0.104,0.133,0.367,0.376,0.517,0.516,0.0946,0.00785,0.0191,0.0167,0.0857,0.123,0.388,0.396,0.623,0.608,0.0735,0.00774
2021-06-06 18:05:30,0.0953,0.116,0.332,0.330,0.453,0.446,0.0838,0.00940,0.0175,0.0150,0.0854,0.118,0.334,0.340,0.515,0.528,0.0663,0.00974
2021-06-06 18:06:00,0.0885,0.101,0.287,0.273,0.389,0.395,0.0759,0.0111,0.0153,0.0143,0.0731,0.110,0.286,0.296,0.463,0.451,0.0622,0.0109
