"Time","pod:adservice-f8889f7f6-9zx54_service:adservice_node:worker--1.novalocal","pod:adservice-f8889f7f6-h8brg_service:adservice_node:worker--1.novalocal","pod:cartservice-6dbb545b6b-h6n26_service:cartservice_node:worker--1.novalocal","pod:checkoutservice-56767b8d85-gntj5_service:checkoutservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-2fzmg_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-488lz_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-4rfbm_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-57z5c_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-9sqrz_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-69688b568f-mbc8s_service:currencyservice_node:worker--1.novalocal","pod:frontend-5f588cbb54-b2blk_service:frontend_node:worker--1.novalocal","pod:frontend-5f588cbb54-b4wlw_service:frontend_node:worker--1.novalocal","pod:frontend-5f588cbb54-hqz7l_service:frontend_node:worker--1.novalocal","pod:frontend-5f588cbb54-kqrbb_service:frontend_node:worker--1.novalocal","pod:frontend-5f588cbb54-n4lxl_service:frontend_node:worker--1.novalocal","pod:frontend-5f588cbb54-xtbd5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-68fb699cf7-wd52c_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-659d8578c8-89t4p_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-79479c85b5-5xkpf_service:redis-cart_node:worker--1.novalocal","pod:shippingservice-6c4f446b6b-ggqk2_service:shippingservice_node:worker--1.novalocal","pod:adservice-f8889f7f6-xjxdj_service:adservice_node:worker--2.novalocal","pod:adservice-f8889f7f6-zkvp7_service:adservice_node:worker--2.novalocal","pod:cartservice-6dbb545b6b-wlnpm_service:cartservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-cjvqm_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-jchst_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-m2qrf_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-ss7zq_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-xplw4_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-69688b568f-z257x_service:currencyservice_node:worker--2.novalocal","pod:frontend-5f588cbb54-2g8tq_service:frontend_node:worker--2.novalocal","pod:frontend-5f588cbb54-2hgfr_service:frontend_node:worker--2.novalocal","pod:frontend-5f588cbb54-hts4q_service:frontend_node:worker--2.novalocal","pod:frontend-5f588cbb54-qx2fk_service:frontend_node:worker--2.novalocal","pod:paymentservice-7c47565f9d-rtmrd_service:paymentservice_node:worker--2.novalocal","pod:productcatalogservice-68fb699cf7-xw2zz_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-659d8578c8-4rt84_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-659d8578c8-qwbg7_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-79479c85b5-6w7tb_service:redis-cart_node:worker--2.novalocal","pod:adservice-f8889f7f6-29wxz_service:adservice_node:worker--3","pod:cartservice-6dbb545b6b-g7ll6_service:cartservice_node:worker--3","pod:currencyservice-69688b568f-dpdkq_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-kh95j_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-mj2nd_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-nntkr_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-rk7sc_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-tlkll_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-vdxhq_service:currencyservice_node:worker--3","pod:currencyservice-69688b568f-xvfjx_service:currencyservice_node:worker--3","pod:frontend-5f588cbb54-46pdk_service:frontend_node:worker--3","pod:frontend-5f588cbb54-6fw92_service:frontend_node:worker--3","pod:frontend-5f588cbb54-6hjjl_service:frontend_node:worker--3","pod:frontend-5f588cbb54-95grf_service:frontend_node:worker--3","pod:frontend-5f588cbb54-9w8jk_service:frontend_node:worker--3","pod:frontend-5f588cbb54-c4g9t_service:frontend_node:worker--3","pod:frontend-5f588cbb54-hjzwt_service:frontend_node:worker--3","pod:productcatalogservice-68fb699cf7-fxrwq_service:productcatalogservice_node:worker--3","pod:recommendationservice-659d8578c8-m5w8j_service:recommendationservice_node:worker--3","pod:recommendationservice-659d8578c8-p5c69_service:recommendationservice_node:worker--3","pod:recommendationservice-659d8578c8-wcwsg_service:recommendationservice_node:worker--3","pod:redis-cart-79479c85b5-gdbjc_service:redis-cart_node:worker--3","pod:adservice-f8889f7f6-f7ntt_service:adservice_node:worker--4.novalocal","pod:adservice-f8889f7f6-qbcp4_service:adservice_node:worker--4.novalocal","pod:cartservice-6dbb545b6b-h8cbz_service:cartservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-59zt2_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-cqdjq_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-g24wz_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-j48bg_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-pcd9b_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-s2x7k_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-s6pl7_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-x5rql_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-69688b568f-z2kzs_service:currencyservice_node:worker--4.novalocal","pod:emailservice-74767bf8cc-4mzjz_service:emailservice_node:worker--4.novalocal","pod:frontend-5f588cbb54-968r4_service:frontend_node:worker--4.novalocal","pod:frontend-5f588cbb54-gkk8w_service:frontend_node:worker--4.novalocal","pod:frontend-5f588cbb54-s67h6_service:frontend_node:worker--4.novalocal","pod:frontend-5f588cbb54-scr6t_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-68fb699cf7-wkzgf_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-659d8578c8-fj7vs_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-79479c85b5-cx2rt_service:redis-cart_node:worker--4.novalocal"
2021-05-08 16:08:15,,0.069,0.060,0.0045,,,0.064,,,0.063,,0.25,0.25,,,,0.22,0.13,0.017,0.0066,0.066,,0.059,,0.060,0.055,,,,0.25,0.25,,,0.0038,0.25,0.14,,0.016,0.059,0.068,0.062,,,,,,,,,,0.21,0.22,,,,0.23,0.13,0.11,,0.011,0.061,,0.12,,,,0.060,,,0.057,,,0.0088,,,0.26,0.28,0.19,,0.014
2021-05-08 16:08:52,,0.071,0.064,0.0046,,,0.066,,,0.067,,0.27,0.26,,,,0.23,0.14,0.018,0.0065,0.068,,0.066,,0.062,0.057,,,,0.26,0.25,,,0.0037,0.26,0.14,,0.015,0.065,0.066,0.063,,,,,,,,,,0.24,0.23,,,,0.22,0.13,0.12,,0.012,0.067,,0.12,,,,0.062,,,0.062,,,0.0088,,,0.28,0.29,0.21,,0.016
2021-05-08 16:09:29,,0.070,0.070,0.0045,,,0.064,,,0.066,,0.27,0.26,,,,0.24,0.14,0.015,0.0065,0.067,,0.079,,0.061,0.059,,,,0.25,0.25,,,0.0038,0.25,0.14,,0.013,0.065,0.058,0.067,,,,,,,,,,0.24,0.23,,,,0.22,0.13,0.11,,0.014,0.062,,0.100,,,,0.062,,,0.061,,,0.0089,,,0.29,0.29,0.22,,0.018
2021-05-08 16:10:06,,0.070,0.078,0.0046,,,0.060,,,0.066,,0.27,0.26,,,,0.23,0.13,0.013,0.0065,0.068,,0.081,,0.064,0.060,,,,0.25,0.25,,,0.0038,0.25,0.14,,0.012,0.065,0.050,0.067,,,,,,,,,,0.24,0.23,,,,0.24,0.12,0.11,,0.016,0.069,,0.11,,,,0.062,,,0.062,,,0.0086,,,0.29,0.27,0.22,,0.020
2021-05-08 16:10:43,,0.069,0.086,0.0045,,,0.062,,,0.066,,0.27,0.26,,,,0.23,0.13,0.011,0.0065,0.068,,0.082,,0.063,0.060,,,,0.25,0.25,,,0.0038,0.25,0.14,,0.011,0.064,0.041,0.062,,,,,,,,,,0.24,0.22,,,,0.22,0.13,0.11,,0.019,0.066,,0.11,,,,0.066,,,0.060,,,0.0086,,,0.28,0.28,0.22,,0.019
2021-05-08 16:11:20,,0.070,0.081,0.0045,,,0.059,,,0.066,,0.27,0.26,,,,0.24,0.13,0.010,0.0065,0.067,,0.082,,0.064,0.063,,,,0.25,0.25,,,0.0038,0.25,0.14,,0.011,0.060,0.041,0.063,,,,,,,,,,0.23,0.23,,,,0.23,0.12,0.12,,0.019,0.059,,0.10,,,,0.062,,,0.057,,,0.0088,,,0.29,0.29,0.22,,0.021
2021-05-08 16:11:57,,0.066,0.083,0.0044,,,0.061,,,0.066,,0.27,0.26,,,,0.24,0.13,0.0055,0.0065,0.069,,0.083,,0.063,0.063,,,,0.25,0.25,,,0.0037,0.25,0.14,,0.010,0.068,0.034,0.063,,,,,,,,,,0.24,0.23,,,,0.21,0.12,0.12,,0.023,0.066,,0.12,,,,0.062,,,0.064,,,0.0098,,,0.30,0.30,0.23,,0.021
2021-05-08 16:12:34,,0.066,0.086,0.0044,,,0.060,,,0.068,,0.27,0.26,,,,0.25,0.13,0.0049,0.0065,0.069,,0.073,,0.064,0.063,,,,0.25,0.25,,,0.0038,0.24,0.13,,0.010,0.064,0.033,0.062,,,,,,,,,,0.24,0.23,,,,0.22,0.12,0.12,,0.024,0.065,,0.12,,,,0.057,,,0.063,,,0.0089,,,0.31,0.28,0.22,,0.018
2021-05-08 16:13:11,,0.066,0.087,0.0045,,,0.061,,,0.067,,0.27,0.26,,,,0.25,0.13,0.0032,0.0066,0.068,,0.068,,0.063,0.063,,,,0.25,0.25,,,0.0039,0.24,0.14,,0.011,0.069,0.036,0.066,,,,,,,,,,0.24,0.23,,,,0.22,0.13,0.12,,0.026,0.062,,0.12,,,,0.057,,,0.059,,,0.0089,,,0.30,0.29,0.22,,0.016
2021-05-08 16:13:48,,0.066,0.089,0.0045,,,0.061,,,0.068,,0.27,0.26,,,,0.25,0.13,0.0024,0.0066,0.069,,0.066,,0.064,0.064,,,,0.25,0.25,,,0.0038,0.24,0.14,,0.010,0.066,0.036,0.063,,,,,,,,,,0.23,0.23,,,,0.23,0.13,0.12,,0.028,0.062,,0.12,,,,0.055,,,0.059,,,0.0096,,,0.30,0.29,0.20,,0.017
