"Time","pod:adservice-w5-7f8bc8f6dc-cmmfh_service:adservice_node:worker5.novalocal","pod:cartservice-w5-75f86c645b-64wcp_service:cartservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-pn2db_service:currencyservice_node:worker5.novalocal","pod:currencyservice-w5-c4b744f78-sgs9k_service:currencyservice_node:worker5.novalocal","pod:frontend-w5-694754cf8c-5b7z8_service:frontend_node:worker5.novalocal","pod:frontend-w5-694754cf8c-828v6_service:frontend_node:worker5.novalocal","pod:productcatalogservice-w5-57bdd77569-prgng_service:productcatalogservice_node:worker5.novalocal","pod:recommendationservice-w5-5b76bbf5dc-nf6r9_service:recommendationservice_node:worker5.novalocal","pod:redis-cart-w5-f4cd458fc-bqbpj_service:redis-cart_node:worker5.novalocal","pod:redis-cart-w6-f4cd458fc-pltw2_service:redis-cart_node:worker5.novalocal","pod:adservice-w6-855c98bf6b-rrwgm_service:adservice_node:worker6.novalocal","pod:cartservice-w6-6d4d6c4c5c-t2496_service:cartservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-bczr9_service:currencyservice_node:worker6.novalocal","pod:currencyservice-w6-5b776bf55-dw8ph_service:currencyservice_node:worker6.novalocal","pod:frontend-w6-848ff7549d-b2pms_service:frontend_node:worker6.novalocal","pod:frontend-w6-848ff7549d-hm6cd_service:frontend_node:worker6.novalocal","pod:productcatalogservice-w6-67544f6596-lscc2_service:productcatalogservice_node:worker6.novalocal","pod:recommendationservice-w6-6c8dc9f77d-96pj2_service:recommendationservice_node:worker6.novalocal"
2021-06-06 14:30:00,0.0733,0.0935,0.265,0.276,0.406,0.404,0.0586,0.00985,0.0189,0.0137,0.0849,0.126,0.261,0.245,0.434,0.422,0.0656,0.0102
2021-06-06 14:30:30,0.0773,0.0990,0.296,0.305,0.459,0.452,0.0638,0.00862,0.0208,0.0147,0.0813,0.149,0.259,0.261,0.437,0.456,0.0688,0.00829
2021-06-06 14:31:00,0.0780,0.0960,0.304,0.304,0.457,0.448,0.0646,0.00848,0.0208,0.0143,0.0834,0.136,0.266,0.264,0.457,0.439,0.0708,0.00855
2021-06-06 14:31:30,0.0765,0.0990,0.307,0.295,0.458,0.451,0.0685,0.00838,0.0207,0.0148,0.0821,0.143,0.261,0.265,0.460,0.474,0.0688,0.00844
2021-06-06 14:32:00,0.0791,0.102,0.288,0.301,0.458,0.451,0.0690,0.00848,0.0196,0.0153,0.0786,0.125,0.259,0.271,0.441,0.436,0.0625,0.00849
2021-06-06 14:32:30,0.0791,0.101,0.302,0.303,0.452,0.445,0.0711,0.00831,0.0187,0.0152,0.0746,0.132,0.258,0.286,0.462,0.462,0.0601,0.00858
2021-06-06 14:33:00,0.0830,0.0975,0.310,0.289,0.455,0.448,0.0708,0.00835,0.0196,0.0152,0.0734,0.144,0.258,0.274,0.439,0.452,0.0618,0.00919
2021-06-06 14:33:30,0.0834,0.0902,0.292,0.295,0.460,0.455,0.0705,0.00840,0.0212,0.0135,0.0741,0.136,0.266,0.277,0.442,0.472,0.0670,0.00863
2021-06-06 14:34:00,0.0848,0.0984,0.307,0.285,0.455,0.448,0.0663,0.00826,0.0200,0.0148,0.0686,0.134,0.254,0.290,0.416,0.455,0.0668,0.00853
2021-06-06 14:34:30,0.0846,0.102,0.299,0.310,0.448,0.442,0.0682,0.00820,0.0179,0.0149,0.0718,0.127,0.271,0.254,0.466,0.467,0.0665,0.00837
2021-06-06 14:35:00,0.0854,0.106,0.274,0.313,0.452,0.446,0.0720,0.00834,0.0171,0.0160,0.0716,0.127,0.262,0.274,0.458,0.450,0.0658,0.00896
2021-06-06 14:35:30,0.0851,0.103,0.286,0.312,0.452,0.447,0.0734,0.00833,0.0182,0.0156,0.0706,0.105,0.282,0.275,0.459,0.441,0.0694,0.00929
